,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
991,22,176,4.0,13.0,18.0,440.0,0,0,82.3,0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.5,0.2,0.0,0.0,0.0,0.1,0.0,0.7,0.4,0.0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
992,25,196,0.8,13.0,0.0,360.0,0,0,58.3,0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
993,30,166,0.9,13.0,2.0,260.0,0,0,66.4,1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.8,0.2,0.7,0.0,0.0,0.0,1.3,0.0,0.5,0.3,0.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
994,27,181,45.0,13.0,14.0,861.0,2,2,95.0,0,6.51,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.6,0.5,0.0,0.1,0.0,0.2,0.0,0.1,0.2,0.0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
995,22,185,20.0,1.0,2.0,1877.0,10,3,68.6,2,6.87,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,1.1,1.8,1.6,0.1,0.3,0.0,0.2,0.8,2.4,1.3,0.2,7,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
996,19,173,1.0,37.0,8.0,252.0,1,0,92.6,0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.1,0.0,0.0,0.2,0.8,0.8,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
997,20,173,70.0,61.0,10.0,817.0,1,1,89.9,0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.9,1.5,0.0,0.0,0.0,0.4,0.0,0.7,0.4,0.0,4,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
998,30,188,2.0,1.0,11.0,765.0,0,1,80.1,0,6.36,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.5,0.6,1.1,0.0,0.0,0.0,0.3,0.1,0.3,0.1,0.0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
999,23,186,7.5,37.0,16.0,785.0,1,2,85.0,0,6.38,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.5,1.0,0.2,0.4,0.0,0.0,0.0,0.3,0.0,0.2,0.1,0.0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1000,33,180,5.0,25.0,8.0,649.0,3,1,78.8,0,6.84,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.4,0.6,0.7,0.0,0.2,0.0,0.1,0.1,1.1,0.6,0.0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
1001,24,197,30.0,1.0,0.0,2610.0,0,0,61.8,2,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1002,29,177,20.0,37.0,9.0,1219.0,7,2,84.1,3,6.99,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.1,2.6,0.6,0.0,0.2,0.1,0.2,0.0,1.7,1.4,0.0,4,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1003,22,173,25.0,37.0,6.0,1661.0,2,6,78.9,0,6.69,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.5,0.5,1.3,0.7,0.0,0.1,0.0,0.4,0.3,1.8,0.6,0.0,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
1004,28,188,12.0,37.0,14.0,1576.0,6,2,73.3,1,6.5,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.7,0.5,0.6,1.1,0.0,0.2,0.0,0.2,0.2,1.2,0.5,0.2,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1005,33,175,3.0,13.0,2.0,506.0,0,1,87.3,0,6.55,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.4,2.0,0.4,1.0,0.0,0.0,0.0,0.8,0.0,0.5,0.1,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1006,25,177,10.0,37.0,4.0,1895.0,8,2,71.3,1,6.56,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.3,1.6,1.2,0.1,0.2,0.0,0.4,0.3,2.0,1.2,0.2,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1007,25,178,5.0,13.0,8.0,361.0,0,0,82.3,0,6.14,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.8,0.3,0.5,0.0,0.0,0.0,0.4,0.1,0.3,0.3,0.0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1008,22,182,2.0,49.0,3.0,234.0,0,0,78.8,0,6.25,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,1.2,0.4,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1009,21,180,5.0,37.0,7.0,1182.0,0,0,88.3,0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.4,0.9,0.0,0.0,0.0,0.2,0.0,0.5,0.6,0.0,4,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1010,21,176,7.5,37.0,8.0,1442.0,4,3,79.0,1,6.61,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.7,0.7,0.6,1.0,0.0,0.1,0.0,0.3,0.1,1.3,0.5,0.0,6,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1011,30,178,3.0,37.0,2.0,569.0,0,1,83.1,0,6.75,0.0,0.0,0.0,0.0,0.1,0.4,0.6,0.1,2.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.6,0.1,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1012,18,185,10.0,13.0,9.0,447.0,0,0,91.8,0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.8,0.1,0.3,0.0,0.0,0.0,0.5,0.0,0.2,0.2,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1013,37,176,2.5,13.0,9.0,1580.0,9,3,75.6,3,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.1,1.2,0.6,0.0,0.3,0.0,0.3,0.2,1.3,0.6,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1014,28,181,18.0,49.0,0.0,2049.0,0,0,85.8,2,6.6,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.5,3.6,0.4,1.4,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1015,23,175,1.8,1.0,6.0,341.0,1,0,78.4,0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.8,0.3,0.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1016,22,180,3.0,25.0,14.0,466.0,0,0,79.8,0,6.09,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.5,0.5,0.0,0.0,0.0,0.2,0.0,0.3,0.2,0.0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1017,22,185,4.0,1.0,10.0,1739.0,0,1,87.2,0,6.49,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.8,1.8,0.9,0.0,0.0,0.0,0.4,0.1,1.6,0.8,0.0,7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1018,21,175,15.0,13.0,4.0,589.0,1,0,79.9,0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,0.8,1.9,0.8,0.0,0.1,0.0,0.3,0.1,1.4,0.9,0.0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
1019,24,183,10.0,37.0,2.0,2087.0,3,2,73.3,0,6.42,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.8,1.2,1.3,0.0,0.0,0.0,0.3,0.4,2.7,2.1,0.1,8,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1020,33,176,6.0,25.0,2.0,1289.0,8,5,86.7,3,7.21,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.5,0.3,2.2,1.2,0.0,0.5,0.0,0.5,0.2,2.6,1.4,0.1,5,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1021,30,169,4.0,37.0,10.0,1720.0,3,3,83.5,1,6.59,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.3,1.2,0.1,0.0,0.0,0.3,0.1,1.1,1.2,0.1,4,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
1022,33,172,1.5,25.0,13.0,795.0,0,0,76.2,0,6.16,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,1.0,0.3,0.7,0.0,0.0,0.0,0.4,0.0,0.4,0.1,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1023,24,180,7.0,1.0,3.0,191.0,0,0,86.3,0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.8,0.0,0.0,0.0,0.4,0.2,1.6,0.8,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1024,26,178,10.0,37.0,6.0,1759.0,1,1,91.1,0,6.37,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.4,0.5,0.7,0.0,0.0,0.0,0.4,0.1,1.4,0.9,0.0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1025,32,169,0.6,1.0,18.0,1178.0,1,1,83.7,0,6.42,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.3,1.4,0.5,0.0,0.0,0.0,0.5,0.1,0.8,0.6,0.0,4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1026,27,186,0.9,25.0,0.0,360.0,0,0,78.4,0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1027,26,184,10.0,13.0,1.0,1304.0,0,0,87.0,0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1028,30,186,20.0,37.0,4.0,2556.0,6,8,69.8,4,6.96,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.9,0.9,1.2,0.7,0.1,0.1,0.0,0.4,0.5,2.0,1.2,0.2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1029,33,182,5.0,13.0,0.0,2313.0,0,4,91.4,1,6.98,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.4,3.8,1.0,0.6,0.0,0.0,0.0,0.7,0.0,0.4,0.1,0.1,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1030,29,187,1.5,1.0,7.0,613.0,0,0,90.6,0,6.37,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,2.0,0.3,0.3,0.0,0.0,0.0,0.7,0.0,0.1,0.4,0.1,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
1031,36,186,0.6,1.0,22.0,502.0,0,0,72.5,0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.6,0.0,0.0,0.0,0.1,0.4,0.5,0.1,0.0,8,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1032,32,188,25.0,37.0,0.0,2880.0,0,0,74.7,1,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1033,36,187,0.9,13.0,0.0,2337.0,0,0,63.4,0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1034,30,172,4.0,13.0,4.0,1479.0,0,2,85.8,2,6.79,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,1.7,1.4,1.5,0.0,0.0,0.0,0.4,0.2,0.9,0.6,0.0,8,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1035,21,187,20.0,25.0,5.0,2256.0,3,3,80.2,1,6.52,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,1.2,0.8,0.9,0.0,0.1,0.0,0.5,0.0,1.4,1.5,0.0,3,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
1036,26,180,2.0,25.0,4.0,2031.0,0,1,76.1,1,6.41,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,2.9,0.5,1.4,0.0,0.0,0.0,0.8,0.1,0.6,0.9,0.0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1037,23,183,7.5,61.0,7.0,1755.0,0,0,83.6,0,6.4,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,1.8,1.0,1.1,0.0,0.0,0.0,0.3,0.0,0.9,0.8,0.0,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1038,30,177,2.5,1.0,6.0,2421.0,1,3,80.1,1,6.55,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.9,0.8,0.8,0.0,0.0,0.0,0.9,0.1,0.8,0.4,0.0,5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1039,26,177,8.0,1.0,0.0,2580.0,11,3,78.6,1,6.61,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.5,0.8,0.6,0.1,0.2,0.0,0.1,0.2,2.1,0.9,0.1,5,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1040,21,178,10.0,37.0,9.0,2109.0,2,2,86.1,1,6.54,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.6,2.4,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.1,0.1,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1041,28,189,1.8,13.0,0.0,2033.0,2,0,87.8,0,6.41,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.4,4.4,0.1,0.8,0.0,0.0,0.1,0.9,0.0,0.3,0.0,0.0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1042,30,178,1.8,1.0,3.0,520.0,0,0,90.4,0,6.23,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,1.3,0.1,0.9,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1043,25,182,8.0,13.0,1.0,2641.0,0,3,80.0,1,6.53,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.6,2.4,0.5,0.9,0.0,0.0,0.0,0.2,0.2,1.9,0.6,0.0,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1044,24,186,1.0,13.0,1.0,486.0,0,0,58.0,0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,19,185,10.0,49.0,5.0,923.0,2,0,75.9,0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,2.0,0.6,0.0,0.1,0.1,0.4,0.1,1.6,0.9,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1046,28,184,1.0,1.0,1.0,10.0,0,0,85.7,0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1047,22,182,3.0,13.0,7.0,802.0,0,0,76.5,0,6.35,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,1.3,0.6,0.9,0.0,0.0,0.0,0.4,0.1,0.8,0.4,0.0,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1048,20,186,3.5,37.0,13.0,461.0,1,0,91.7,0,6.13,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.4,0.3,0.5,0.1,0.0,0.0,0.3,0.0,0.6,0.7,0.1,2,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
1049,23,191,20.0,37.0,0.0,2970.0,0,0,66.0,6,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1050,30,185,2.5,1.0,7.0,1348.0,4,2,82.0,1,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,1.2,0.0,0.1,0.0,0.4,0.0,0.7,0.3,0.0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1051,23,175,4.0,49.0,8.0,2000.0,3,3,72.2,1,6.5,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.4,0.7,1.8,0.8,0.0,0.0,0.1,0.5,0.1,1.8,1.2,0.0,5,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1052,32,185,2.2,25.0,4.0,2459.0,1,2,77.1,1,6.64,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.2,1.9,0.7,0.6,0.0,0.0,0.0,0.8,0.0,1.5,0.8,0.0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1053,23,186,20.0,61.0,3.0,1952.0,3,1,85.5,0,6.94,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,2.3,1.0,1.3,0.0,0.1,0.0,1.8,0.0,1.4,0.9,0.1,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
1054,22,176,12.0,61.0,4.0,2213.0,1,1,80.5,1,6.78,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.9,2.9,1.3,1.5,0.0,0.0,0.0,0.9,0.1,1.0,0.3,0.0,8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1055,30,179,3.0,13.0,6.0,1746.0,3,1,76.9,0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,1.0,0.0,0.1,0.0,0.4,0.2,1.1,0.5,0.1,6,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
1056,19,187,2.0,61.0,7.0,630.0,0,1,85.6,0,6.73,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.3,5.1,0.0,1.6,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1057,26,182,7.0,73.0,4.0,2077.0,0,0,80.3,0,6.55,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.6,0.3,1.1,0.0,0.0,0.0,0.4,0.0,0.8,0.3,0.0,8,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1058,24,184,7.5,61.0,5.0,764.0,0,0,83.0,0,6.38,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,3.4,0.4,1.4,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1059,24,192,4.0,25.0,3.0,1274.0,1,0,86.3,1,6.46,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.3,3.5,0.1,1.3,0.1,0.0,0.0,0.7,0.0,0.1,0.1,0.1,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1060,28,188,1.2,1.0,4.0,1243.0,1,0,83.4,2,6.72,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,6.5,0.5,1.1,0.0,0.1,0.0,1.1,0.0,0.3,0.1,0.0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1061,28,173,4.0,37.0,5.0,2170.0,4,3,73.9,2,6.53,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.4,0.9,1.1,0.0,0.1,0.0,0.5,0.1,2.1,1.1,0.1,4,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1062,29,181,1.4,1.0,2.0,538.0,0,0,89.7,0,5.97,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,3.1,0.3,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1063,31,179,1.0,1.0,8.0,1095.0,0,2,87.3,0,6.42,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.9,0.9,0.3,0.0,0.0,0.0,0.8,0.0,0.7,0.5,0.0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1064,29,172,15.0,25.0,1.0,1487.0,0,1,81.2,0,6.88,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.6,2.5,0.6,1.4,0.0,0.0,0.0,1.1,0.1,0.7,0.2,0.1,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1065,24,186,2.0,37.0,3.0,572.0,0,0,88.0,0,6.39,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,1.3,0.8,1.8,0.0,0.0,0.0,0.5,0.0,0.3,0.1,0.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1066,30,185,20.0,37.0,7.0,1817.0,0,1,91.3,2,6.66,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,4.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.2,0.1,0.0,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1067,23,184,12.0,37.0,0.0,2665.0,0,0,82.3,0,6.74,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,2.5,1.2,1.2,0.0,0.0,0.0,2.0,0.0,1.1,0.5,0.0,9,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1068,32,170,2.5,1.0,4.0,574.0,0,1,74.5,0,6.48,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.6,0.5,0.7,0.0,0.0,0.0,0.1,0.1,1.3,0.9,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1069,26,187,1.8,25.0,6.0,863.0,0,0,76.4,0,6.24,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.7,0.1,1.0,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1070,37,187,0.1,1.0,0.0,1.0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1071,25,182,1.8,13.0,8.0,2022.0,4,3,74.5,1,6.69,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.8,0.6,0.4,0.0,0.0,0.1,0.4,0.2,1.1,0.6,0.0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1072,27,187,10.0,13.0,2.0,1171.0,1,0,86.5,0,7.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.6,5.7,0.2,0.9,0.1,0.0,0.0,1.1,0.0,0.5,0.1,0.3,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1073,26,187,3.5,13.0,5.0,2458.0,0,1,60.8,1,6.72,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.1,3.4,1.2,1.3,0.0,0.0,0.0,1.3,0.0,0.9,0.4,0.1,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1074,30,191,4.0,1.0,0.0,90.0,0,0,78.3,0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1075,27,185,1.2,25.0,0.0,541.0,0,0,47.3,0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1076,21,186,12.0,49.0,13.0,1349.0,4,3,85.1,1,6.49,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,0.4,0.3,0.4,0.1,0.1,0.0,0.4,0.0,0.7,0.4,0.1,5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1077,31,172,2.8,1.0,4.0,667.0,0,0,75.9,0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.8,1.5,0.0,0.0,0.0,0.2,0.5,2.3,0.7,0.3,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1078,24,192,2.5,49.0,13.0,1049.0,3,0,60.2,1,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.4,0.0,0.1,0.0,0.0,0.2,0.8,0.7,0.0,8,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1079,33,190,0.9,1.0,3.0,609.0,0,0,87.3,0,6.46,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5,4.6,0.2,0.3,0.0,0.0,0.0,0.8,0.0,0.3,0.1,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1080,21,186,180.0,49.0,2.0,2135.0,8,7,87.8,4,7.26,0.0,0.0,0.1,0.0,0.1,0.1,0.1,1.1,0.6,2.1,1.0,0.1,0.2,0.0,0.9,0.2,1.7,1.2,0.2,5,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1081,24,187,15.0,25.0,0.0,1208.0,0,0,64.9,0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1082,26,180,60.0,25.0,3.0,2606.0,2,3,88.6,3,6.89,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.9,1.8,0.6,0.7,0.0,0.0,0.0,0.6,0.2,1.3,0.4,0.1,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1083,25,170,90.0,61.0,7.0,2187.0,15,2,78.9,4,6.91,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.2,0.8,0.1,0.4,0.0,0.0,0.2,1.5,1.1,0.2,4,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1084,27,187,0.6,1.0,11.0,197.0,0,0,80.2,0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0.9,0.3,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
